,SMILES,HOMO,LUMO,Molecular Weight,Heavy Atom Molecular Weight,Max Absolute Partial Charge,Max Partial Charge,Min Abs Partial Charge,Min Partial Charge,Radical Electrons,Valence Electrons,NHOH Count,NO Count,H Acceptors,H Donors,Ring Count,Aliphatic Rings,Aromatic Rings,Saturated Rings,Aromatic Carbocycles,Aromatic Heterocycles,Heteroatoms,Rotatable Bonds,Saturated Carbocycles,Saturated Heterocycles,H Count,C Count,N Count,F Count,Halogen Count,Double Bonds,Triple Bonds
214,"CC1(C)CC(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=CC(=C(C#N)C(=O)O)C1
",-0.179,-0.124,460.5770000000002,432.35300000000024,0.4771075244150993,0.34622836668843315,0.34622836668843315,-0.4771075244150993,0,174,1,4,3,1,4,1,3,0,3,0,4,6,0,0,28,31,2,0,0,4,1
215,"COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)s3)cc2)cc1
",-0.167,-0.124,564.6880000000002,540.4960000000002,0.4967658832525265,0.34599226931326155,0.34599226931326155,-0.4967658832525265,0,198,1,6,7,1,5,0,5,0,3,2,8,9,0,0,24,32,2,0,0,2,1
216,"Cc1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5ccc6c7ccccc7n(C)c6c5)s4)c3nc2-c2ccc(C)s2)s1
",-0.17,-0.113,665.9340000000002,638.7180000000002,0.3435905398141292,0.1080888234158072,0.1080888234158072,-0.3435905398141292,0,222,0,3,7,0,9,0,9,0,3,6,7,5,0,0,27,39,3,0,0,0,0
217,"Cn1c2ccc(C=C(C#N)C#N)cc2c2cc(C=C(C#N)C#N)ccc21
",-0.227,-0.146,333.35400000000004,322.266,0.34360756315386914,0.12976904515518825,0.12976904515518825,-0.34360756315386914,0,120,0,5,5,0,3,0,3,0,2,1,5,2,0,0,11,21,5,0,0,2,4
218,"COc1c2ccsc2c(OC)c2cc(-c3sc(-c4ccc(-c5cc(C)cs5)c5nsnc54)cc3C)sc21
",-0.163,-0.124,576.8150000000002,556.6550000000002,0.49456322103056677,0.1451153472976181,0.1451153472976181,-0.49456322103056677,0,184,0,4,9,0,7,0,7,0,2,5,9,5,0,0,20,28,2,0,0,0,0
219,"COC(=O)c1sc2c(-c3ccc(-c4cc5c(s4)c(-c4ccc(C)s4)c4ccsc4c5-c4ccc(C)s4)s3)sc(-c3cccs3)c2c1F
",-0.168,-0.117,761.0960000000002,739.9280000000002,0.46475098091419487,0.35062382004768533,0.35062382004768533,-0.46475098091419487,0,232,0,2,10,0,9,0,9,0,1,8,11,6,0,0,21,36,0,1,1,1,0
220,"Cc1csc(-c2cc3c4nsnc4c(-c4cc(C)c(-c5cc6c(s5)c(-c5cc(C)c(C)s5)c5ccsc5c6C5=S=C(C)C(C)=C5)s4)cc3c3nsnc32)c1
",-0.167,-0.132,845.25,817.0259999999998,0.17225146972222527,0.11359319746261748,0.11359319746261748,-0.17225146972222527,0,264,0,4,11,0,11,1,10,0,3,7,12,5,0,0,28,42,4,0,0,3,0
221,"COC(=O)c1cc2csc(-c3cc4c(s3)c(OC)c3ccsc3c4OC)c2s1
",-0.175,-0.107,446.5960000000002,432.4840000000002,0.4945632210082557,0.3475648128635752,0.3475648128635752,-0.4945632210082557,0,142,0,4,8,0,5,0,5,0,1,4,8,4,0,0,14,20,0,0,0,1,0
222,"Cc1ccsc1
",-0.206,-0.043,98.17,92.12199999999999,0.1521664973816544,-0.006407436086702693,0.006407436086702693,-0.1521664973816544,0,32,0,0,1,0,1,0,1,0,0,1,1,0,0,0,6,5,0,0,0,0,0
223,"COc1c2cc(-c3cc4c(s3)-c3sc(-c5nc6sc(-c7cc8c(s7)-c7sccc7[Si]8(C)C)nc6s5)cc3[Si]4(C)C)sc2c(OC)c2ccsc21
",-0.165,-0.116,831.324,805.1159999999999,0.49456322103619393,0.15546782962433675,0.15546782962433675,-0.49456322103619393,0,248,0,4,12,0,11,2,9,0,1,8,14,5,0,0,26,36,2,0,0,0,0
224,"COCc1sc2c(csc2-c2cc3c(s2)c(OC)c2ccsc2c3OC)c1F
",-0.17,-0.095,450.6030000000002,435.48300000000023,0.49456322100825567,0.14766268609754257,0.14766268609754257,-0.49456322100825567,0,144,0,3,7,0,5,0,5,0,1,4,8,5,0,0,15,20,0,1,1,0,0
225,"C#Cc1sc(C#Cc2scc3nc(-c4ccccc4)c(-c4ccccc4)nc23)c(C)c1C
",-0.179,-0.122,446.6000000000002,428.4560000000003,0.24291062247338918,0.11596835471081515,0.11596835471081515,-0.24291062247338918,0,152,0,2,4,0,5,0,5,0,2,3,4,2,0,0,18,28,2,0,0,0,2
226,"CC1(C)c2ccccc2-c2ccc(-c3cc4c5cccc6c7cccc8c9cc(-c%10ccc%11c(c%10)C(C)(C)c%10ccccc%10-%11)cc%10c%11cccc%12c%13cccc%14c(c3)c4c3c(c65)c(c78)c(c9%10)c(c%12%11)c3c%13%14)cc21
",-0.182,-0.099,907.1279999999997,864.7919999999995,0.0619183063183716,0.01585745415432159,0.01585745415432159,-0.0619183063183716,0,330,0,0,0,0,19,2,17,0,17,0,0,2,0,0,42,72,0,0,0,0,0
227,"COC(=O)C(C#N)=Cc1cc(C)c(-c2cc(C)c(-c3cc(C)c(-c4cc5cc6sc(-c7sc(-c8sc(-c9sc(C=C(C#N)C(=O)OC)cc9C)cc8C)cc7C)cc6cc5s4)s3)s2)s1
",-0.176,-0.134,985.3839999999999,949.0959999999997,0.46489358022062566,0.34815462958231264,0.34815462958231264,-0.46489358022062566,0,318,0,6,14,0,9,0,9,0,1,8,14,10,0,0,36,50,2,0,0,4,2
228,"Cc1ccsc1-c1sc(-c2sc(C3=S=C(c4sccc4C)C=C3C)cc2C)c2nc3c4ccccc4c4ccccc4c3nc21
",-0.165,-0.125,670.9750000000001,644.767,0.24220880099045555,0.10960957365643306,0.10960957365643306,-0.24220880099045555,0,218,0,2,6,0,9,1,8,0,3,5,7,4,0,0,26,38,2,0,0,3,0
229,"COC(=O)C(C#N)=Cc1cc(C)c(-c2cc(C)c(-c3cc(C)c(-c4ccc(-c5sc(-c6sc(-c7sc(C=C(C#N)C(=O)OC)cc7C)cc6C)cc5C)s4)s3)s2)s1
",-0.174,-0.132,879.235,844.9629999999999,0.46489358022062566,0.34815462958231264,0.34815462958231264,-0.46489358022062566,0,286,0,6,13,0,7,0,7,0,0,7,13,10,0,0,34,44,2,0,0,4,2
230,"Cc1csc(-c2ccc(-c3cc(C)c(-c4cc5c(s4)c(-c4cc(C)c(C)s4)c4ccsc4c5-c4cc(C)c(C)s4)s3)c3nsnc32)c1
",-0.167,-0.124,737.125,708.901,0.1722221668748831,0.11359893461035372,0.11359893461035372,-0.1722221668748831,0,232,0,2,9,0,9,0,9,0,2,7,9,5,0,0,28,38,2,0,0,0,0
231,"N#CC(=Cc1ccc(-c2ccc(-c3ccc(C=C(C#N)c4ccc([N+](=O)[O-])cc4)s3)c3c2C(=O)N(c2ccc(C(=O)O)cc2)C3=O)s1)c1ccc([N+](=O)[O-])cc1
",-0.218,-0.158,775.7800000000002,754.6120000000001,0.47763923617579873,0.3351808440752079,0.3351808440752079,-0.47763923617579873,0,270,1,13,11,1,7,1,6,0,4,2,15,10,0,0,21,41,5,0,0,7,2
232,"Cc1nc(-c2nc(C)c(-c3ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)s3)s2)sc1-c1cccs1
",-0.174,-0.112,552.8150000000002,528.6230000000003,0.23812534322262924,0.15258626064043015,0.15258626064043015,-0.23812534322262924,0,182,0,2,6,0,7,1,6,0,2,4,6,4,0,0,24,31,2,0,0,0,0
233,"Cc1cc(C)c(-c2c3cc(-c4ccc(-c5ccc(-c6cccs6)c6nsnc65)s4)sc3c(-c3sc(C)cc3C)c3ccsc32)s1
",-0.173,-0.128,709.0709999999999,684.8789999999998,0.1722221683062649,0.11359876021225333,0.11359876021225333,-0.1722221683062649,0,220,0,2,9,0,9,0,9,0,2,7,9,5,0,0,24,36,2,0,0,0,0
234,"CN1C(=O)C2=C(c3ccc(-c4cc5c(s4)-c4sccc4C5(C)C)s3)N(C)C(=O)C2=C1c1cccs1
",-0.162,-0.121,532.7370000000002,512.5770000000003,0.30914282275277066,0.26064863274216765,0.26064863274216765,-0.30914282275277066,0,174,0,4,6,0,7,3,4,0,0,4,8,3,0,0,20,27,2,0,0,4,0
235,"CN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)s3)N(C)C(=O)C2=C1c1cccs1
",-0.167,-0.122,520.6790000000002,496.4870000000003,0.3091428227527953,0.26064863272645616,0.26064863272645616,-0.3091428227527953,0,182,0,4,4,0,7,3,4,0,2,2,6,3,0,0,24,31,2,0,0,4,0
236,"Cn1c(-c2ccc(C=C(C#N)C(=O)O)s2)ccc1-c1ccc2c(c1)c1cc(N(c3ccccc3)c3ccccc3)ccc1n2C
",-0.168,-0.121,604.7350000000001,576.5110000000002,0.4771144110563923,0.3459922693280924,0.3459922693280924,-0.4771144110563923,0,218,1,6,6,1,7,0,7,0,4,3,7,7,0,0,28,38,4,0,0,2,1
237,"N#CC(=Cc1ccc(C(C#N)=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O
",-0.184,-0.14,555.6840000000002,534.5160000000003,0.47711441105641594,0.34599226930971977,0.34599226930971977,-0.47711441105641594,0,192,1,5,6,1,5,0,5,0,3,2,7,8,0,0,21,33,3,0,0,3,2
238,"COc1cccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5cc6c(s5)c(OC)c5ccsc5c6OC)s4)c3nc2-c2cccc(OC)c2)c1
",-0.171,-0.117,754.9800000000001,724.74,0.4967444722467425,0.1451153458766185,0.1451153458766185,-0.4967444722467425,0,256,0,6,10,0,9,0,9,0,4,5,10,9,0,0,30,42,2,0,0,0,0
239,"Cc1c(C)c(-c2ccc(C3=S=C(c4ccc(C=C(C#N)C#N)s4)C(C)=C3C)s2)sc1-c1ccc(C=C(C#N)C#N)s1
",-0.194,-0.149,620.8750000000001,600.715,0.19164335386878192,0.13057656342644075,0.13057656342644075,-0.19164335386878192,0,198,0,4,8,0,5,1,4,0,0,4,9,6,0,0,20,32,4,0,0,5,4
240,"Cc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(s4)-c4sc(-c6c7nsnc7c(-c7ccc(-c8ccc(C)s8)s7)cc6F)cc4[Si]5(C)C)c4nsnc43)s2)s1
",-0.163,-0.129,883.278,859.086,0.20617895855619664,0.1343752837205295,0.1343752837205295,-0.20617895855619664,0,270,0,4,12,0,11,1,10,0,2,8,15,6,0,0,24,40,4,2,2,0,0
241,"Cc1c(-c2cccs2)sc2c(C)c(-c3ccc(-c4scc5c4C(=O)N(C)C5=O)s3)sc12
",-0.177,-0.116,497.7130000000002,482.5930000000002,0.27740335182693715,0.2623032276424499,0.2623032276424499,-0.27740335182693715,0,154,0,3,7,0,6,1,5,0,0,5,8,3,0,0,15,23,1,0,0,2,0
242,"Cc1ccc(-c2csc(-c3cc(-c4ccc(C)s4)c(-c4ccc(C5=C6C(=O)N(C)C(c7cccs7)=C6C(=O)N5C)s4)s3)c2)s1
",-0.165,-0.122,684.9800000000002,660.7880000000002,0.30914282275277066,0.2606486327421896,0.2606486327421896,-0.30914282275277066,0,218,0,4,8,0,8,2,6,0,0,6,10,6,0,0,24,34,2,0,0,4,0
243,"COc1ccc(-c2nc3c(nc2-c2ccc(OC)cc2)c(-c2ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)s2)sc3-c2cccs2)cc1
",-0.161,-0.118,704.9420000000002,672.6860000000001,0.4967678028487135,0.11840320183345458,0.11840320183345458,-0.4967678028487135,0,244,0,4,7,0,9,1,8,0,4,4,7,7,0,0,32,43,2,0,0,0,0
244,"N#CC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc32)s1)C(=O)O
",-0.181,-0.139,556.6720000000003,536.5120000000003,0.47711441105643093,0.34599226929793236,0.34599226929793236,-0.47711441105643093,0,192,1,6,7,1,6,0,6,0,4,2,8,7,0,0,20,32,4,0,0,2,1
245,"CC1(C)CC(C=Cc2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)=CC(=C(C#N)C(=O)O)C1
",-0.181,-0.13,790.967,748.631,0.4771075244150993,0.34622836668843315,0.34622836668843315,-0.4771075244150993,0,294,1,6,5,1,10,1,9,0,7,2,6,8,0,0,42,55,4,0,0,4,1
246,"c1csc(-c2ccsc2-c2cccs2)c1
",-0.184,-0.085,248.397,240.33299999999997,0.1437900215089702,0.052857245094844504,0.052857245094844504,-0.1437900215089702,0,74,0,0,3,0,3,0,3,0,0,3,3,2,0,0,8,12,0,0,0,0,0
247,"Cc1csc(-c2nnc(-c3cc(C)c(-c4cc5c(s4)-c4sccc4[Si]5(C)C)s3)nn2)c1
",-0.176,-0.124,494.76800000000014,476.62400000000014,0.21309330587847014,0.21309330587847014,0.14310050524461837,-0.14310050524461837,0,154,0,4,8,0,6,1,5,0,0,5,9,3,0,0,18,22,4,0,0,0,0
248,"Cn1c2ccccc2c2ccccc21
",-0.183,-0.064,181.238,170.14999999999995,0.3436087213663392,0.048821594768207015,0.048821594768207015,-0.3436087213663392,0,68,0,1,1,0,3,0,3,0,2,1,1,0,0,0,11,13,1,0,0,0,0
249,"COc1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5cc6c7c8c(cccc8CCc7c5)n6C)s4)c3nc2-c2ccc(OC)cc2)cc1
",-0.165,-0.108,711.9120000000001,678.648,0.4967678028487135,0.11840320183338932,0.11840320183338932,-0.4967678028487135,0,252,0,5,7,0,10,1,9,0,5,4,7,7,0,0,33,45,3,0,0,0,0
250,"COC(=O)c1cc2c(-c3cccs3)sc(-c3ccc(-c4cc5c(s4)c(-c4cc(F)c(C)s4)c4ccsc4c5-c4cc(F)c(C)s4)s3)c2s1
",-0.171,-0.118,779.0860000000001,758.9260000000002,0.4648287155961769,0.34756520572812133,0.34756520572812133,-0.4648287155961769,0,238,0,2,10,0,9,0,9,0,1,8,12,6,0,0,20,36,0,2,2,1,0
251,"COC(=O)N1C(=O)C2=C(c3ccc(-c4ccc(C5=S=C(C)C=C5)s4)s3)N(C(=O)OC)C(=O)C2=C1c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1
",-0.165,-0.127,772.9980000000002,748.8059999999999,0.4521591542838001,0.4207918638083683,0.4207918638083683,-0.4521591542838001,0,250,0,8,11,0,8,3,5,0,0,5,14,6,0,0,24,36,2,0,0,9,0
252,"C#Cc1cc2c(s1)c1sc(C#Cc3cccc4nsnc43)cc1n2C
",-0.177,-0.123,375.5030000000001,366.43100000000004,0.3421120682610084,0.11991011761013858,0.11991011761013858,-0.3421120682610084,0,118,0,3,6,0,5,0,5,0,1,4,6,0,0,0,9,19,3,0,0,0,2
253,"Cn1c2ccccc2c2ccc(-c3ccc(-c4cnc(-c5cccs5)c5nccnc45)s3)cc21
",-0.177,-0.127,474.61400000000015,456.4700000000002,0.3435905398141292,0.11642876325737825,0.11642876325737825,-0.3435905398141292,0,162,0,4,6,0,7,0,7,0,2,5,6,3,0,0,18,28,4,0,0,0,0
254,"CC1(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc2-c2c1c1c(c3c2C(C)(C)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(C)(C)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1
",-0.171,-0.129,938.2090000000001,886.8009999999994,0.477114411056431,0.34599226929785565,0.34599226929785565,-0.477114411056431,0,344,1,5,5,1,12,3,9,0,8,1,6,9,0,0,51,65,3,0,0,2,1
255,"Cc1ccc(-c2c3ccsc3c(-c3ccc(C)s3)c3cc(-c4scc5cc(S(C)(=O)=O)sc54)sc32)s1
",-0.174,-0.107,598.9080000000001,580.7640000000002,0.22315838668108184,0.18442174381996834,0.18442174381996834,-0.22315838668108184,0,180,0,2,8,0,7,0,7,0,1,6,9,4,0,0,18,27,0,0,0,2,0
256,"Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1nc2sc(-c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3C)nc2s1
",-0.162,-0.107,821.134,784.8459999999995,0.31050593610653976,0.15546819443399354,0.15546819443399354,-0.31050593610653976,0,280,0,4,8,0,10,0,10,0,6,4,8,10,0,0,36,50,4,0,0,0,0
257,"CC1(C)Oc2cc(-c3c4nsnc4cc(F)c3F)sc2-c2sccc21
",-0.174,-0.126,392.4770000000001,382.3970000000001,0.48151935996973144,0.16933319208754075,0.16933319208754075,-0.48151935996973144,0,126,0,3,6,0,5,1,4,0,1,3,8,1,0,0,10,17,2,2,2,0,0
258,"COc1c(OC)c(-c2ccc(-c3ccc4c(c3)[Si](C)(C)c3ccccc3-4)s2)c2nsnc2c1-c1cccs1
",-0.173,-0.121,568.8210000000003,544.6290000000002,0.4920789817534479,0.17193057702743245,0.17193057702743245,-0.4920789817534479,0,188,0,4,7,0,7,1,6,0,3,3,8,5,0,0,24,30,2,0,0,0,0
259,"CN1C(=O)C2=C(c3ccc(-c4cccs4)o3)N(C)C(=O)C2=C1c1ccco1
",-0.165,-0.119,378.40900000000016,364.2970000000002,0.46277734679697746,0.26080605392306905,0.26080605392306905,-0.46277734679697746,0,134,0,6,5,0,5,2,3,0,0,3,7,3,0,0,14,20,2,0,0,4,0
260,"CC1(C)c2ccccc2-c2ccc(N(c3ccc(C=C(C#N)c4ccc(C=C(C#N)C(=O)O)s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21
",-0.182,-0.136,705.883,670.6029999999998,0.47711441105641594,0.34599226930971977,0.34599226930971977,-0.47711441105641594,0,256,1,5,5,1,8,2,6,0,5,1,6,7,0,0,35,47,3,0,0,3,2
261,"Cc1ccc(C2(c3ccc(C)cc3)c3ccsc3-c3cc4c(cc32)-c2sc(-c3cccc5nsnc53)cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1
",-0.172,-0.12,761.053,724.7649999999998,0.17292019893883215,0.11292444414862177,0.11292444414862177,-0.17292019893883215,0,264,0,2,5,0,11,2,9,0,6,3,5,5,0,0,36,50,2,0,0,0,0
262,"C[Si]1(C)c2cc(-c3cnc(-c4cc5ccccc5s4)c4nsnc43)sc2-c2sc(-c3cnc(-c4cc5ccccc5s4)c4nsnc43)cc21
",-0.178,-0.144,757.0859999999999,736.9259999999997,0.2522286311242173,0.13207266604049805,0.13207266604049805,-0.2522286311242173,0,234,0,6,12,0,11,1,10,0,2,8,13,4,0,0,20,36,6,0,0,0,0
263,"Cc1csc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(-c6cc(C)cs6)s5)=C4C(=O)N3C)s2)c1
",-0.163,-0.121,520.7260000000002,500.5660000000002,0.309142429465024,0.26064863550442113,0.26064863550442113,-0.309142429465024,0,170,0,4,6,0,6,2,4,0,0,4,8,4,0,0,20,26,2,0,0,4,0
264,"COc1c2ccsc2c(OC)c2cc(-c3ccc(-c4c5nonc5c(-c5cccs5)c(OC)c4OC)s3)sc21
",-0.166,-0.123,592.7450000000002,572.5850000000003,0.4945632210361882,0.17202306339095377,0.17202306339095377,-0.4945632210361882,0,196,0,7,11,0,7,0,7,0,2,5,11,7,0,0,20,28,2,0,0,0,0
265,"N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)s1
",-0.185,-0.145,751.987,726.7869999999999,0.3105044677959651,0.13057655952127356,0.13057655952127356,-0.3105044677959651,0,250,0,5,9,0,7,0,7,0,3,4,9,10,0,0,25,44,5,0,0,3,4
266,"CC1(C)c2ccsc2-c2sc(-c3cccc4nsnc43)cc21
",-0.175,-0.12,340.49800000000005,328.40200000000004,0.17292019893882635,0.11292444491871557,0.11292444491871557,-0.17292019893882635,0,108,0,2,5,0,5,1,4,0,1,3,5,1,0,0,12,17,2,0,0,0,0
267,"COc1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)s4)c3nc2-c2ccc(OC)cc2)cc1
",-0.171,-0.111,698.9130000000001,664.6410000000001,0.4967678028487135,0.11840320183338932,0.11840320183338932,-0.4967678028487135,0,248,0,4,6,0,9,1,8,0,5,3,6,7,0,0,34,45,2,0,0,0,0
268,"COc1c2ccsc2c(OC)c2cc(-c3ccc(-c4sc(-c5cccs5)c5c4C(=O)N(C)C5=O)s3)sc21
",-0.177,-0.119,579.7710000000002,562.6350000000002,0.4945632210361882,0.26232791345232076,0.26232791345232076,-0.4945632210361882,0,184,0,5,9,0,7,1,6,0,1,5,10,5,0,0,17,27,1,0,0,2,0
269,"CC1(C)c2ccsc2-c2cc3c(cc21)-c1sc(-c2ccc(-c4nnc(-c5cccs5)nn4)s2)cc1C3(C)C
",-0.175,-0.127,566.802,544.6260000000002,0.21308298238402165,0.21308298238402165,0.1434958865489501,-0.1434958865489501,0,186,0,4,8,0,8,2,6,0,1,5,8,3,0,0,22,30,4,0,0,0,0
270,"C[Si]1(C)c2ccsc2-c2sc(-c3cccc4nsnc43)cc21
",-0.178,-0.121,356.57300000000004,344.47700000000003,0.17292019894757965,0.11563938732993315,0.11563938732993315,-0.17292019894757965,0,108,0,2,5,0,5,1,4,0,1,3,6,1,0,0,12,16,2,0,0,0,0
271,"Cc1csc(-c2ccc(-c3cc(C)c(-c4cc5c(s4)c(-c4ccc(C)s4)c4ccsc4c5-c4ccc(C)s4)s3)c3nsnc32)c1
",-0.168,-0.126,709.071,684.879,0.1722221668748831,0.11359893461035372,0.11359893461035372,-0.1722221668748831,0,220,0,2,9,0,9,0,9,0,2,7,9,5,0,0,24,36,2,0,0,0,0
272,"Cc1csc(-c2cccc3nsnc32)c1C
",-0.195,-0.119,246.35999999999999,236.27999999999997,0.172920197458265,0.11293430705770495,0.11293430705770495,-0.172920197458265,0,80,0,2,4,0,3,0,3,0,1,2,4,1,0,0,10,12,2,0,0,0,0
273,"Cc1ccc(C2(c3ccc(C)cc3)c3ccsc3-c3cc4c(cc32)-c2sc(-c3ccc(-c5cccs5)s3)cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1
",-0.163,-0.098,791.144,752.8399999999997,0.143469626550774,0.07219918641108457,0.07219918641108457,-0.143469626550774,0,270,0,0,4,0,11,2,9,0,5,4,4,6,0,0,38,52,0,0,0,0,0
274,"COc1c2ccsc2c(OC)c2c1=S=C(c1sc(-c3sc(-c4nc(C)c(-c5cc(C)cs5)s4)nc3C)cc1C)C=2
",-0.169,-0.112,636.936,612.744,0.49456322103056677,0.1525862619157493,0.1525862619157493,-0.49456322103056677,0,202,0,4,9,0,7,1,6,0,1,5,10,6,0,0,24,30,2,0,0,3,0
275,"CN1c2ccccc2Sc2cc(C=Cc3ccsc3-c3cccs3)ccc21
",-0.163,-0.089,403.5970000000001,386.4610000000001,0.34277620964539257,0.05501511314384693,0.05501511314384693,-0.34277620964539257,0,132,0,1,4,0,5,1,4,0,2,2,4,3,0,0,17,23,1,0,0,1,0
276,"CN1C(=O)C2=C(c3ccc(C=Cc4ccc(C(F)(F)F)cc4)s3)N(C)C(=O)C2=C1c1ccc(C=Cc2ccc(C(F)(F)F)cc2)s1
",-0.175,-0.138,668.6840000000003,646.5080000000004,0.4159102141536847,0.4159102141536847,0.3091424365228477,-0.3091424365228477,0,234,0,4,4,0,6,2,4,0,2,2,12,6,0,0,22,34,2,6,6,6,0
277,"Cc1ccsc1C1=NC2SC(c3sc(-c4cc5c(s4)-c4sccc4[Si]5(C)C)cc3C)=NC2S1
",-0.175,-0.106,556.9260000000003,536.7660000000003,0.2590875453902749,0.13453458461394177,0.13453458461394177,-0.2590875453902749,0,166,0,2,8,0,7,3,4,0,0,4,9,3,0,0,20,24,2,0,0,2,0
278,"C(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc21)c1ccc(N(c2ccccc2)c2ccccc2)cc1
",-0.16,-0.117,674.8730000000003,640.601,0.31050594939557813,0.11212574971060536,0.11212574971060536,-0.31050594939557813,0,244,0,4,5,0,8,0,8,0,7,1,5,10,0,0,34,46,4,0,0,2,0
279,"COc1c2cc(-c3cc(C=Cc4sc(-c5ccc(-c6cc(C)cs6)c6nsnc65)cc4C)cs3)sc2c(OC)c2ccsc21
",-0.17,-0.125,684.98,660.788,0.49456322103618855,0.14511534587643507,0.14511534587643507,-0.49456322103618855,0,218,0,4,10,0,8,0,8,0,2,6,10,7,0,0,24,34,2,0,0,1,0
280,"N#CC(=Cc1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c1OCCO2)C(=O)O
",-0.176,-0.117,480.5450000000003,460.38500000000033,0.48458881262605996,0.3459947462885579,0.3459947462885579,-0.48458881262605996,0,172,1,6,6,1,5,1,4,0,3,1,7,6,0,0,20,28,2,0,0,2,1
281,"CC1(C)c2ccsc2-c2sc(-c3ccc(-c4nc5sc(-c6cccs6)nc5s4)s3)cc21
",-0.169,-0.114,510.7810000000001,496.6690000000002,0.22243441846169978,0.15546782859947547,0.15546782859947547,-0.22243441846169978,0,152,0,2,8,0,7,1,6,0,0,6,8,3,0,0,14,23,2,0,0,0,0
282,"Cc1cc2c3cc(C)sc3c3nc4c(-c5ccc(-c6ccc7c8ccccc8n(C)c7c6)s5)ccc(-c5cccs5)c4nc3c2s1
",-0.169,-0.121,663.9180000000001,638.7180000000002,0.3435905398141292,0.10874748603164622,0.10874748603164622,-0.3435905398141292,0,220,0,3,7,0,10,0,10,0,4,6,7,3,0,0,25,39,3,0,0,0,0
283,"C=Cc1cc(OC)c(C=Cc2cc(C=C(C#N)c3ccc([N+](=O)[O-])cc3)ccc2C=C(C#N)c2ccc([N+](=O)[O-])cc2)cc1OC
",-0.191,-0.154,610.6260000000002,584.4180000000002,0.4961099551114146,0.2689663401143778,0.2689663401143778,-0.4961099551114146,0,226,0,10,8,0,4,0,4,0,4,0,10,11,0,0,26,36,4,0,0,6,2
284,"Cc1ccc(-c2nc3cccc(-c4ccc(-c5ccc6c(c5)C(C)(C)c5cc(-c7cccs7)ccc5-6)s4)c3nc2-c2ccc(C)s2)s1
",-0.174,-0.111,678.9730000000001,648.7330000000001,0.24292462660367725,0.10808790298180741,0.10808790298180741,-0.24292462660367725,0,228,0,2,6,0,9,1,8,0,3,5,6,5,0,0,30,41,2,0,0,0,0
285,"COc1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc(OC)c(OC)c5)s4)c4nsnc43)s2)cc1OC
",-0.173,-0.129,620.7770000000002,596.5850000000002,0.492868756485647,0.16145728684032015,0.16145728684032015,-0.492868756485647,0,212,0,6,9,0,6,0,6,0,3,3,9,6,0,0,24,34,2,0,0,0,2
286,"N#CC(=Cc1ccc(C(C#N)=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O
",-0.188,-0.134,473.55700000000013,454.40500000000026,0.47711441105641594,0.34599226930971977,0.34599226930971977,-0.47711441105641594,0,168,1,5,5,1,4,0,4,0,3,1,6,7,0,0,19,29,3,0,0,3,2
287,"CC1(C)c2cc(C=C(C#N)C#N)sc2-c2sc(C=C(C#N)C#N)cc21
",-0.222,-0.167,358.4510000000001,348.37100000000015,0.19164335386343975,0.13057673987819515,0.13057673987819515,-0.19164335386343975,0,118,0,4,6,0,3,1,2,0,0,2,6,2,0,0,10,19,4,0,0,2,4
